frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
142,11.519,7.604,9.182,-1.039,-0.413,-0.228,30.586,9,97,44,8.28,2.86,0.00,2.65,resume,0,0,0,22.38,3.20,0.08,0.11,0.57,1751966770.41,150,0.101,0.026,0.033,0.378
143,11.061,7.346,8.874,-0.458,-0.258,-0.308,32.762,8,107,34,7.41,2.53,0.00,1.95,dodge_left,0,1,0,22.37,2.97,0.11,0.12,0.35,1751966770.78,149,0.123,0.025,0.030,0.514
144,9.929,7.211,9.714,-1.132,-0.135,0.840,55.282,6,125,19,7.39,2.52,0.00,18.12,none,0,1,0,22.37,2.97,0.11,0.12,0.35,1751966771.30,150,0.109,0.025,0.032,0.055
145,9.411,6.877,9.440,-0.518,-0.334,-0.274,37.564,2,138,9,7.36,2.51,0.00,13.32,none,0,1,1,22.37,2.93,0.11,0.12,0.34,1751966771.35,149,0.119,0.025,0.030,0.075
146,9.381,6.767,9.500,-0.030,-0.111,0.059,45.616,4,135,10,7.60,2.60,0.00,6.07,none,0,1,0,22.37,2.87,0.12,0.12,0.40,1751966771.43,149,0.102,0.027,0.034,0.165
147,9.519,7.244,9.526,0.138,0.477,0.027,42.726,3,139,7,7.97,2.74,0.00,5.86,none,0,1,1,22.38,2.80,0.12,0.12,0.49,1751966771.59,149,0.102,0.027,0.037,0.171
148,9.599,7.744,9.608,0.081,0.501,0.082,39.811,5,135,10,8.38,2.89,0.00,5.39,none,0,1,0,22.38,2.70,0.12,0.12,0.60,1751966771.76,150,0.121,0.027,0.037,0.186
149,10.025,8.117,10.049,0.425,0.373,0.440,45.540,4,134,12,8.73,3.02,0.00,5.39,none,0,1,0,22.38,2.59,0.12,0.12,0.68,1751966771.95,150,0.131,0.022,0.029,0.185
150,10.081,8.129,10.257,0.057,0.012,0.208,52.726,3,138,9,8.98,3.12,0.00,5.61,none,0,1,1,22.38,2.47,0.13,0.12,0.75,1751966772.14,150,0.110,0.026,0.035,0.178
151,10.686,8.305,11.132,0.604,0.175,0.876,50.139,4,135,11,9.21,3.20,0.00,5.19,none,0,1,0,22.38,2.33,0.13,0.12,0.80,1751966772.31,150,0.123,0.028,0.043,0.193
152,11.649,8.616,11.712,0.963,0.312,0.579,54.952,3,136,11,9.37,3.26,0.00,6.28,none,0,1,0,22.38,2.21,0.13,0.12,0.84,1751966772.51,150,0.102,0.024,0.029,0.159
153,12.246,8.696,11.832,0.597,0.080,0.120,59.101,6,127,17,9.49,3.31,0.00,5.99,none,0,1,0,22.38,2.07,0.13,0.12,0.87,1751966772.67,150,0.101,0.027,0.033,0.167
154,12.740,8.797,10.685,0.493,0.100,-1.147,57.292,7,122,21,9.59,3.35,0.00,6.04,none,0,1,0,22.38,1.93,0.13,0.12,0.90,1751966772.83,150,0.105,0.025,0.034,0.166
155,13.874,8.880,10.751,1.135,0.083,0.067,53.489,6,110,33,9.68,3.38,0.00,5.77,none,0,1,0,22.38,1.77,0.14,0.12,0.92,1751966773.00,149,0.112,0.024,0.032,0.173
156,12.631,8.826,10.582,-1.243,-0.053,-0.169,52.232,0,89,61,9.57,3.34,0.00,2.67,resume,0,0,0,22.39,1.44,0.14,0.12,0.89,1751966773.17,150,0.112,0.027,0.032,0.375
157,11.484,8.945,10.481,-1.147,0.119,-0.102,57.361,0,52,93,9.54,3.33,0.00,18.72,none,0,0,0,22.39,1.43,0.15,0.12,0.88,1751966773.55,145,0.099,0.028,0.038,0.053
158,10.633,9.211,10.627,-0.851,0.266,0.146,56.469,0,36,112,7.28,2.48,0.00,1.72,dodge_left,1,1,0,22.56,1.23,0.16,-0.05,0.32,1751966773.60,148,0.095,0.026,0.033,0.583
159,11.216,9.319,10.589,0.583,0.109,-0.038,46.968,2,34,112,7.26,2.47,0.00,18.40,none,0,1,0,22.56,1.22,0.16,-0.05,0.31,1751966774.18,148,0.112,0.027,0.031,0.054
160,11.649,9.555,10.492,0.434,0.236,-0.097,52.381,2,34,107,7.16,2.44,0.00,16.16,none,0,1,0,22.57,1.21,0.16,-0.07,0.29,1751966774.24,143,0.102,0.026,0.034,0.062
161,10.438,9.409,10.383,-1.212,-0.146,-0.110,36.162,3,35,112,7.13,2.43,0.00,12.00,none,0,1,0,22.60,1.18,0.16,-0.05,0.28,1751966774.30,150,0.121,0.025,0.032,0.083
162,10.377,9.710,9.824,-0.061,0.302,-0.559,47.056,4,41,102,7.43,2.54,0.00,6.01,none,0,1,0,22.61,1.14,0.17,-0.02,0.36,1751966774.38,147,0.096,0.029,0.035,0.166
163,9.930,9.916,9.562,-0.446,0.206,-0.262,38.426,1,36,112,7.87,2.70,0.00,6.11,none,0,1,0,22.63,1.07,0.17,-0.00,0.47,1751966774.55,149,0.105,0.027,0.035,0.164
164,9.189,10.096,9.736,-0.741,0.180,0.173,35.423,1,34,113,8.29,2.86,0.00,5.50,none,0,1,0,22.64,0.98,0.17,0.01,0.57,1751966774.71,148,0.123,0.026,0.031,0.182
165,8.256,10.281,9.971,-0.933,0.185,0.235,43.913,1,35,112,8.62,2.98,0.00,6.11,none,0,1,0,22.65,0.88,0.17,0.01,0.66,1751966774.89,148,0.102,0.027,0.031,0.164
166,9.561,10.451,10.002,1.305,0.170,0.030,50.326,1,26,120,8.89,3.08,0.00,6.14,none,0,1,0,22.65,0.78,0.17,0.02,0.72,1751966775.06,147,0.100,0.025,0.032,0.163
167,10.518,10.383,10.099,0.957,-0.068,0.097,48.557,3,20,125,9.11,3.17,0.00,6.08,none,0,1,0,22.66,0.66,0.17,0.02,0.78,1751966775.22,148,0.103,0.029,0.031,0.165
168,11.619,10.247,9.999,1.101,-0.135,-0.099,51.736,17,12,121,9.21,3.20,0.00,2.57,resume,0,0,0,22.66,0.35,0.18,0.02,0.80,1751966775.38,150,0.111,0.025,0.032,0.389
169,11.053,10.641,9.899,-0.566,0.394,-0.100,55.914,31,8,107,9.18,3.19,0.00,17.80,none,0,0,0,22.66,0.34,0.18,0.02,0.80,1751966775.77,146,0.102,0.022,0.038,0.056
170,10.716,11.445,9.802,-0.337,0.804,-0.097,54.787,52,3,88,8.94,3.10,0.00,14.52,none,0,0,0,22.67,0.26,0.17,-0.45,0.74,1751966775.83,143,0.110,0.028,0.036,0.069
171,11.755,13.222,9.676,1.039,1.777,-0.126,70.073,68,4,76,8.74,3.03,0.00,5.67,none,0,0,0,22.70,0.16,0.14,-0.51,0.69,1751966775.90,148,0.114,0.025,0.034,0.176
172,11.382,14.222,9.964,-0.373,1.000,0.288,66.601,69,10,71,9.03,3.14,0.00,6.23,none,0,0,0,22.77,0.07,0.12,-0.19,0.76,1751966776.07,150,0.105,0.025,0.032,0.161
173,10.464,13.943,10.107,-0.918,-0.279,0.143,44.996,81,7,60,9.65,3.37,0.00,6.33,none,0,0,0,22.88,0.01,0.11,0.13,0.91,1751966776.24,148,0.091,0.024,0.034,0.158
174,10.373,13.707,10.067,-0.091,-0.236,-0.040,41.696,70,4,72,10.32,3.62,0.00,6.48,none,0,0,0,23.01,-0.04,0.11,0.29,1.08,1751966776.39,146,0.098,0.023,0.029,0.154
175,10.516,13.665,10.043,0.143,-0.042,-0.024,45.895,69,4,75,11.00,3.87,0.00,5.77,none,0,0,1,23.20,-0.09,0.11,0.28,1.25,1751966776.55,148,0.112,0.024,0.033,0.173
176,10.430,13.635,10.265,-0.086,-0.030,0.222,59.210,81,5,62,11.60,4.10,0.00,6.03,none,0,0,1,23.41,-0.13,0.11,0.15,1.40,1751966776.72,148,0.109,0.026,0.032,0.166
177,10.893,13.548,10.550,0.462,-0.087,0.286,78.167,93,4,51,12.07,4.28,0.00,5.96,none,0,0,1,23.64,-0.16,0.11,0.01,1.52,1751966776.89,148,0.096,0.029,0.039,0.168
178,11.196,13.278,10.941,0.303,-0.269,0.391,70.008,103,4,41,12.46,4.42,0.00,6.00,none,0,0,1,23.89,-0.18,0.10,-0.06,1.62,1751966777.05,148,0.110,0.024,0.031,0.167
179,11.605,12.470,12.339,0.410,-0.809,1.398,74.156,132,6,11,12.79,4.54,0.00,5.54,none,0,0,1,24.18,-0.20,0.09,-0.07,1.70,1751966777.22,149,0.119,0.025,0.033,0.181
180,11.973,11.310,15.908,0.368,-1.159,3.569,121.495,140,6,1,13.00,4.63,0.00,6.13,none,0,0,1,24.43,-0.21,0.09,-0.04,1.75,1751966777.40,147,0.093,0.023,0.037,0.163
181,12.327,9.175,16.174,0.353,-2.135,0.266,108.663,104,5,26,13.19,4.70,0.00,6.45,none,0,0,0,24.70,-0.22,0.08,-0.01,1.80,1751966777.56,135,0.095,0.026,0.031,0.155
182,13.266,7.505,16.281,0.939,-1.670,0.108,72.177,3,6,133,13.34,4.75,0.00,6.31,none,0,0,0,24.98,-0.23,0.07,0.02,1.84,1751966777.72,142,0.101,0.023,0.031,0.158
183,14.265,7.192,16.798,1.000,-0.313,0.517,85.063,27,6,114,13.45,4.80,0.00,6.32,resume_reinforce,0,0,0,25.25,-0.24,0.06,0.02,1.86,1751966777.88,147,0.096,0.027,0.032,0.158
184,15.032,6.895,17.563,0.766,-0.297,0.765,108.788,17,6,123,13.55,4.83,0.00,6.16,none,0,0,0,25.54,-0.24,0.05,0.02,1.89,1751966778.04,146,0.105,0.021,0.031,0.162
185,15.542,6.385,18.124,0.510,-0.510,0.562,95.194,26,5,118,13.62,4.86,0.00,6.29,none,0,0,0,25.84,-0.25,0.05,0.01,1.91,1751966778.20,149,0.105,0.025,0.031,0.159
186,15.495,5.849,18.370,-0.047,-0.537,0.246,78.057,4,5,137,13.68,4.88,0.00,6.43,none,0,0,0,26.11,-0.25,0.04,-0.00,1.92,1751966778.36,146,0.096,0.020,0.034,0.155
187,15.371,5.732,18.535,-0.124,-0.116,0.165,83.554,25,10,108,13.72,4.90,0.00,6.93,none,0,0,0,26.39,-0.25,0.04,-0.01,1.93,1751966778.51,143,0.089,0.024,0.031,0.144
188,15.053,5.395,18.264,-0.318,-0.338,-0.271,69.082,23,5,121,13.76,4.91,0.00,6.24,none,0,0,0,26.68,-0.26,0.03,-0.01,1.94,1751966778.66,149,0.102,0.022,0.033,0.160
189,15.221,5.379,16.996,0.168,-0.016,-1.268,66.061,13,5,130,13.79,4.92,0.00,6.06,none,0,0,0,26.96,-0.26,0.03,-0.00,1.95,1751966778.82,148,0.107,0.023,0.033,0.165
190,15.233,5.338,13.661,0.012,-0.041,-3.335,59.102,25,6,118,13.81,4.93,0.00,5.58,none,0,0,0,27.25,-0.26,0.03,-0.00,1.95,1751966778.98,149,0.126,0.023,0.032,0.179
191,14.925,6.386,13.869,-0.308,1.048,0.208,91.336,16,7,125,13.83,4.94,0.00,6.11,none,0,0,0,27.55,-0.26,0.02,0.00,1.96,1751966779.16,148,0.096,0.027,0.037,0.164
192,14.325,6.265,13.925,-0.600,-0.121,0.056,81.794,34,3,110,13.85,4.94,0.00,6.84,none,0,0,0,27.82,-0.26,0.02,0.00,1.96,1751966779.33,147,0.088,0.022,0.036,0.146
193,15.115,6.145,13.679,0.790,-0.120,-0.246,89.174,22,3,123,13.86,4.95,0.00,6.09,none,0,0,0,28.12,-0.26,0.02,0.00,1.97,1751966779.47,148,0.106,0.022,0.031,0.164
194,15.107,6.094,13.398,-0.008,-0.050,-0.281,100.642,6,4,136,13.87,4.95,0.00,6.73,none,0,0,0,28.41,-0.26,0.02,0.00,1.97,1751966779.64,146,0.086,0.022,0.033,0.149
195,14.873,6.192,13.178,-0.234,0.098,-0.221,77.553,29,4,113,13.88,4.95,0.00,6.65,none,0,0,0,28.69,-0.26,0.01,-0.00,1.97,1751966779.78,146,0.094,0.022,0.030,0.150
196,15.582,6.069,13.141,0.709,-0.123,-0.037,94.349,19,4,126,13.88,4.96,0.00,6.41,none,0,0,0,28.99,-0.26,0.01,-0.00,1.97,1751966779.94,149,0.099,0.022,0.033,0.156
197,15.755,6.038,13.138,0.173,-0.031,-0.003,88.632,6,4,138,13.89,4.96,0.00,5.98,resume_reinforce,0,0,0,29.29,-0.26,0.01,-0.00,1.97,1751966780.09,148,0.098,0.022,0.040,0.167
198,16.367,6.076,13.554,0.612,0.038,0.416,85.872,11,4,133,13.89,4.96,0.00,6.99,none,0,0,0,29.58,-0.26,0.01,-0.00,1.97,1751966780.26,148,0.091,0.023,0.030,0.143
199,16.016,6.243,13.826,-0.352,0.167,0.272,73.679,13,5,125,13.90,4.96,0.00,6.47,none,0,0,0,29.87,-0.26,0.01,-0.00,1.97,1751966780.40,143,0.099,0.024,0.033,0.154
200,15.740,6.255,14.120,-0.276,0.013,0.294,73.343,11,7,130,13.90,4.96,0.00,5.96,none,0,0,0,30.18,-0.26,0.01,0.00,1.97,1751966780.56,148,0.107,0.024,0.032,0.168
201,15.625,5.425,14.091,-0.114,-0.830,-0.030,96.250,17,4,123,13.90,4.96,0.00,6.58,none,0,0,0,30.48,-0.26,0.01,0.00,1.98,1751966780.72,144,0.099,0.021,0.032,0.152
202,15.779,5.579,14.576,0.154,0.153,0.486,103.775,18,3,123,13.90,4.96,0.00,6.37,none,0,0,0,30.77,-0.26,0.01,0.00,1.98,1751966780.88,144,0.095,0.023,0.033,0.157
203,15.466,5.570,15.400,-0.314,-0.009,0.823,112.352,13,3,121,13.90,4.96,0.00,6.03,none,0,0,0,31.09,-0.26,0.01,0.00,1.98,1751966781.03,137,0.100,0.024,0.036,0.166
204,15.354,5.502,15.308,-0.111,-0.068,-0.092,75.405,9,2,135,13.90,4.96,0.00,6.48,none,0,0,0,31.38,-0.26,0.01,-0.00,1.98,1751966781.20,146,0.103,0.024,0.027,0.154
205,15.816,5.292,15.166,0.461,-0.210,-0.142,76.217,16,2,129,13.91,4.96,0.00,6.28,none,0,0,0,31.69,-0.26,0.01,-0.00,1.98,1751966781.35,147,0.094,0.028,0.037,0.159
206,15.436,5.412,14.898,-0.379,0.120,-0.268,61.484,13,2,129,13.91,4.96,0.00,5.65,none,0,0,0,32.01,-0.27,0.01,-0.00,1.98,1751966781.51,144,0.107,0.026,0.033,0.177
207,15.573,5.328,14.822,0.137,-0.084,-0.076,84.243,15,3,131,13.91,4.97,0.00,6.76,none,0,0,0,32.30,-0.27,0.01,-0.00,1.98,1751966781.69,149,0.098,0.023,0.032,0.148
208,15.456,5.443,15.028,-0.118,0.115,0.206,104.372,12,3,133,13.91,4.97,0.00,6.72,none,0,0,0,32.58,-0.27,0.01,-0.00,1.98,1751966781.84,148,0.089,0.023,0.032,0.149
209,15.895,5.282,15.317,0.439,-0.160,0.289,85.368,22,2,126,13.91,4.97,0.00,5.82,none,0,0,0,32.91,-0.27,0.01,0.00,1.98,1751966781.99,150,0.108,0.025,0.032,0.172
210,16.816,5.139,15.531,0.921,-0.143,0.214,82.202,6,4,139,13.91,4.97,0.00,5.69,none,0,0,0,33.24,-0.27,0.01,0.00,1.98,1751966782.16,149,0.120,0.022,0.034,0.176
211,17.133,5.615,15.476,0.317,0.476,-0.055,81.686,17,5,128,13.91,4.97,0.00,5.82,resume_reinforce,0,0,0,33.55,-0.27,0.01,0.00,1.98,1751966782.33,150,0.102,0.028,0.033,0.172
212,16.608,5.887,14.696,-0.525,0.272,-0.781,76.370,16,1,128,13.91,4.97,0.00,6.20,none,0,0,0,33.85,-0.27,0.01,0.00,1.98,1751966782.51,145,0.104,0.023,0.036,0.161
213,16.606,6.137,13.700,-0.002,0.250,-0.995,67.524,16,2,131,13.91,4.97,0.00,5.89,none,0,0,0,34.17,-0.27,0.01,-0.00,1.98,1751966782.67,149,0.112,0.022,0.035,0.170
214,17.061,6.757,13.574,0.455,0.619,-0.126,79.936,13,3,129,13.91,4.97,0.00,6.44,none,0,0,0,34.46,-0.27,0.01,-0.00,1.98,1751966782.84,145,0.090,0.025,0.037,0.155
215,16.624,7.068,13.698,-0.436,0.311,0.125,83.762,25,10,111,13.91,4.97,0.00,6.80,none,0,0,0,34.74,-0.27,0.01,-0.00,1.98,1751966782.99,146,0.090,0.023,0.032,0.147
216,17.215,6.844,14.058,0.590,-0.224,0.360,155.028,15,27,104,13.91,4.97,0.00,6.77,none,0,0,0,35.01,-0.27,0.01,-0.00,1.98,1751966783.14,146,0.093,0.022,0.029,0.148
217,17.355,6.373,14.937,0.141,-0.471,0.879,173.698,15,48,81,13.91,4.97,0.00,6.88,none,0,0,0,35.29,-0.27,0.01,-0.00,1.98,1751966783.29,144,0.091,0.022,0.031,0.145
218,17.398,6.058,14.105,0.043,-0.315,-0.832,80.283,35,104,7,13.91,4.97,0.00,6.09,none,0,0,0,35.60,-0.27,0.01,-0.00,1.98,1751966783.43,146,0.106,0.023,0.033,0.164
219,18.394,5.657,13.045,0.996,-0.401,-1.061,102.902,24,111,11,13.91,4.97,0.00,6.28,none,0,0,0,35.89,-0.27,0.01,-0.00,1.98,1751966783.60,146,0.097,0.021,0.037,0.159
220,17.509,5.221,11.787,-0.886,-0.435,-1.258,120.663,113,34,1,13.91,4.97,0.00,6.92,none,0,0,0,36.18,-0.27,0.01,-0.00,1.98,1751966783.76,148,0.091,0.022,0.032,0.144
221,16.085,4.120,10.453,-1.424,-1.101,-1.334,9.712,150,0,0,13.91,4.97,0.00,6.34,none,0,0,0,36.47,-0.27,0.01,-0.00,1.98,1751966783.90,150,0.096,0.023,0.028,0.158
222,15.084,3.333,9.439,-1.001,-0.787,-1.014,11.687,150,0,0,13.91,4.97,0.00,7.03,none,0,0,0,36.75,-0.27,0.01,-0.00,1.98,1751966784.06,150,0.088,0.022,0.032,0.142
223,13.541,2.722,8.339,-1.544,-0.611,-1.100,11.217,150,0,0,13.91,4.97,0.00,6.62,none,0,0,1,37.03,-0.27,0.01,-0.00,1.98,1751966784.20,150,0.095,0.022,0.028,0.151
224,11.930,1.691,7.045,-1.610,-1.032,-1.294,12.094,150,0,0,13.91,4.97,0.00,6.14,none,0,0,1,37.33,-0.27,0.01,-0.00,1.98,1751966784.35,150,0.099,0.023,0.036,0.163
225,10.839,1.042,5.636,-1.092,-0.648,-1.408,13.408,150,0,0,13.91,4.97,0.00,6.98,resume_reinforce,0,0,1,37.61,-0.27,0.01,-0.00,1.98,1751966784.51,150,0.090,0.020,0.031,0.143
226,9.063,0.799,4.082,-1.776,-0.243,-1.555,12.514,150,0,0,13.91,4.97,0.00,5.90,none,0,0,1,37.92,-0.27,0.01,-0.00,1.98,1751966784.66,150,0.116,0.022,0.030,0.170
227,7.731,0.936,1.836,-1.332,0.137,-2.246,16.103,148,2,0,13.91,4.97,0.00,5.90,none,0,0,1,38.17,-0.27,0.01,-0.00,1.98,1751966784.83,150,0.104,0.024,0.033,0.170
228,6.553,0.886,0.975,-1.178,-0.050,-0.860,21.945,145,5,0,13.91,4.97,0.00,6.30,none,0,0,1,38.47,-0.27,0.01,-0.00,1.98,1751966785.00,150,0.106,0.022,0.030,0.159
229,4.329,0.935,0.952,-2.224,0.049,-0.023,19.884,144,5,1,13.91,4.97,0.00,6.48,none,0,0,1,38.76,-0.27,0.01,-0.00,1.98,1751966785.16,150,0.096,0.024,0.031,0.154
230,3.475,0.921,0.527,-0.854,-0.013,-0.425,23.628,143,7,0,13.91,4.97,0.00,6.72,none,0,0,1,39.05,-0.27,0.01,-0.00,1.98,1751966785.31,150,0.090,0.025,0.031,0.149
231,3.821,1.180,1.157,0.346,0.259,0.630,21.014,137,9,4,13.91,4.97,0.00,5.15,none,0,0,0,39.40,-0.27,0.01,-0.00,1.98,1751966785.46,150,0.130,0.023,0.035,0.194
232,4.208,1.456,1.597,0.387,0.276,0.440,28.006,132,13,2,13.91,4.97,0.00,5.52,none,0,0,1,39.74,-0.27,0.01,-0.00,1.98,1751966785.65,147,0.126,0.021,0.030,0.181
233,4.476,1.726,2.221,0.268,0.270,0.625,23.275,139,6,5,13.91,4.97,0.00,5.61,none,0,0,0,40.06,-0.27,0.01,-0.00,1.98,1751966785.83,150,0.114,0.024,0.037,0.178
234,4.778,2.230,2.802,0.302,0.504,0.580,25.114,128,19,3,13.91,4.97,0.00,5.74,none,0,0,1,40.39,-0.27,0.01,-0.00,1.98,1751966786.01,150,0.110,0.025,0.037,0.174
235,5.126,2.696,3.549,0.348,0.466,0.747,27.814,99,43,8,13.91,4.97,0.00,5.40,none,0,0,1,40.72,-0.27,0.01,-0.00,1.98,1751966786.19,150,0.115,0.024,0.037,0.185
236,5.506,3.350,4.443,0.380,0.653,0.895,34.911,85,53,11,13.91,4.97,0.00,6.09,none,0,0,1,41.02,-0.27,0.01,-0.00,1.98,1751966786.37,149,0.108,0.025,0.036,0.164
237,5.995,3.915,5.274,0.489,0.565,0.831,42.853,61,65,23,13.91,4.97,0.00,5.84,none,0,0,1,41.34,-0.27,0.01,-0.00,1.98,1751966786.54,149,0.111,0.024,0.031,0.171
238,6.669,4.791,6.106,0.674,0.876,0.831,48.290,47,66,34,13.91,4.97,0.00,5.55,resume_reinforce,0,0,1,41.67,-0.27,0.01,-0.00,1.98,1751966786.71,147,0.107,0.029,0.039,0.180
239,7.405,5.905,6.559,0.735,1.114,0.453,53.021,30,85,35,8.46,2.92,0.00,1.47,dodge_left,1,1,1,42.41,-0.26,-0.15,-0.17,0.62,1751966786.89,150,0.111,0.026,0.030,0.681
240,8.332,7.504,8.299,0.928,1.599,1.739,81.540,29,79,41,8.44,2.92,0.00,18.42,none,0,1,1,42.41,-0.26,-0.16,-0.19,0.61,1751966787.57,149,0.109,0.026,0.030,0.054
241,10.318,9.863,9.513,1.985,2.359,1.214,138.059,71,49,25,7.60,2.60,0.00,12.51,none,0,1,0,42.37,-0.27,-0.20,-0.03,0.40,1751966787.62,145,0.116,0.024,0.027,0.080
242,12.396,11.562,11.212,2.078,1.699,1.699,235.305,66,44,28,7.95,2.73,0.00,6.24,none,0,1,0,42.30,-0.28,-0.20,0.27,0.49,1751966787.70,138,0.094,0.024,0.038,0.160
243,15.295,14.576,13.089,2.899,3.015,1.877,172.615,12,48,66,8.11,2.79,0.00,5.74,none,0,1,0,42.22,-0.31,-0.20,0.40,0.53,1751966787.86,126,0.113,0.022,0.034,0.174
244,17.629,17.556,14.944,2.334,2.979,1.855,132.117,22,16,96,8.34,2.88,0.00,2.65,resume,0,0,0,42.09,-0.47,-0.20,0.37,0.59,1751966788.04,134,0.113,0.026,0.031,0.378
245,18.449,18.871,17.651,0.819,1.316,2.707,152.694,122,10,12,8.33,2.87,0.00,18.81,none,0,0,0,42.09,-0.47,-0.20,0.37,0.58,1751966788.42,144,0.094,0.026,0.035,0.053
246,19.123,19.239,20.329,0.674,0.368,2.677,76.657,101,46,1,8.43,2.91,0.00,16.46,brake,0,1,0,42.06,-0.52,-0.18,0.18,0.61,1751966788.47,148,0.104,0.025,0.030,0.061
247,19.613,20.166,21.046,0.491,0.927,0.717,150.691,55,49,31,7.64,2.62,0.00,6.15,none,0,1,0,42.04,-0.59,-0.15,0.26,0.41,1751966788.53,135,0.090,0.029,0.041,0.163
248,20.053,20.563,21.683,0.439,0.397,0.637,81.071,39,73,36,7.40,2.53,0.00,6.19,none,0,1,0,42.05,-0.65,-0.15,0.32,0.35,1751966788.69,148,0.103,0.025,0.032,0.162
249,20.406,20.523,22.027,0.354,-0.040,0.343,55.045,41,70,39,7.20,2.45,0.00,5.01,none,0,1,0,42.07,-0.70,-0.14,0.34,0.30,1751966788.85,150,0.138,0.025,0.033,0.200
250,19.836,19.739,21.406,-0.571,-0.784,-0.621,25.438,36,73,41,6.52,2.20,0.00,1.52,dodge_right,0,1,0,42.15,-0.81,-0.10,0.40,0.13,1751966789.05,150,0.089,0.026,0.036,0.656
251,17.936,17.913,20.459,-1.900,-1.826,-0.947,24.253,40,68,42,6.51,2.19,0.00,17.63,none,0,1,0,42.15,-0.82,-0.10,0.40,0.13,1751966789.71,150,0.098,0.025,0.034,0.057
252,15.446,16.122,18.479,-2.489,-1.791,-1.980,6.108,37,68,45,6.19,2.07,0.00,11.33,none,0,1,0,42.16,-0.83,-0.10,0.37,0.05,1751966789.77,150,0.098,0.024,0.033,0.088
253,12.854,13.574,17.239,-2.592,-2.548,-1.240,50.409,40,65,45,6.42,2.16,0.00,6.58,none,0,1,0,42.16,-0.82,-0.10,0.33,0.11,1751966789.85,150,0.109,0.024,0.029,0.152
254,10.263,10.489,15.632,-2.591,-3.085,-1.607,28.693,45,57,48,6.99,2.37,0.00,6.10,none,0,1,0,42.16,-0.80,-0.11,0.32,0.25,1751966790.01,150,0.104,0.027,0.031,0.164
255,9.032,8.894,12.312,-1.231,-1.595,-3.319,4.088,41,61,48,7.51,2.57,0.00,6.35,none,0,1,0,42.16,-0.75,-0.12,0.31,0.38,1751966790.17,150,0.096,0.025,0.037,0.157
256,8.122,8.114,9.095,-0.910,-0.780,-3.217,10.534,39,65,45,7.98,2.74,0.00,6.18,none,0,1,0,42.16,-0.68,-0.12,0.31,0.50,1751966790.33,149,0.096,0.025,0.034,0.162
257,7.286,6.656,8.045,-0.836,-1.458,-1.050,11.813,38,67,45,8.59,2.97,0.00,2.67,resume,0,0,1,42.16,-0.48,-0.11,0.31,0.65,1751966790.49,150,0.114,0.026,0.027,0.374
258,6.373,5.658,7.203,-0.913,-0.997,-0.841,16.463,40,66,44,8.58,2.97,0.00,18.12,none,0,0,1,42.16,-0.48,-0.11,0.31,0.64,1751966790.86,150,0.109,0.024,0.033,0.055
259,6.288,5.045,7.296,-0.086,-0.614,0.092,48.420,38,73,39,8.53,2.95,0.00,8.55,none,0,0,1,42.16,-0.39,-0.09,0.53,0.63,1751966790.92,150,0.141,0.023,0.035,0.117
260,7.352,5.991,8.144,1.064,0.947,0.848,167.999,33,76,37,7.71,2.64,0.00,1.48,dodge_left,0,1,1,42.41,-0.12,-0.02,-0.89,0.43,1751966791.03,146,0.121,0.023,0.034,0.676
261,8.056,6.418,8.275,0.704,0.426,0.131,68.264,39,69,39,7.10,2.41,0.00,4.50,resume,0,0,0,42.47,-0.08,-0.02,-0.84,0.27,1751966791.71,147,0.099,0.025,0.034,0.222
262,8.936,7.051,8.703,0.880,0.634,0.427,29.771,41,65,43,7.07,2.40,0.00,18.28,brake,0,1,0,42.47,-0.08,-0.02,-0.84,0.27,1751966791.93,149,0.095,0.023,0.028,0.055
263,9.468,7.192,7.976,0.531,0.141,-0.727,48.226,37,68,45,6.29,2.11,0.00,1.92,dodge_right,0,1,0,42.53,-0.03,0.02,-0.79,0.07,1751966791.99,150,0.096,0.027,0.032,0.521
264,10.085,7.938,8.282,0.618,0.746,0.307,59.565,41,70,39,6.29,2.11,0.00,17.31,none,0,1,0,42.53,-0.03,0.02,-0.79,0.07,1751966792.51,150,0.093,0.023,0.032,0.058
265,10.064,7.999,8.427,-0.021,0.061,0.145,10.128,38,69,43,6.29,2.11,0.00,17.93,none,0,1,0,42.54,-0.03,0.02,-0.80,0.07,1751966792.57,150,0.095,0.026,0.035,0.056
266,10.266,8.620,9.489,0.202,0.620,1.062,55.596,39,69,42,6.64,2.24,0.00,6.66,none,0,1,0,42.53,-0.01,0.02,-0.83,0.16,1751966792.62,150,0.094,0.023,0.029,0.150
267,10.232,9.031,10.309,-0.034,0.412,0.820,36.409,39,68,42,7.19,2.44,0.00,5.60,none,0,1,0,42.53,0.02,0.02,-0.85,0.30,1751966792.77,149,0.119,0.029,0.028,0.178
